text,label
跑马拉松的时候要注意什么？,0
城市人就知道骗人，太愚蠢了,1
关于前端开发，我觉得前景广阔,0
推荐一个好吃的馒头店，在清远,0
城市人真恶心，闹事,1
分享一下前端开发的经验,0
江门的牛排真的很不错,0
北京的烧烤真的很不错,0
关于小提琴，我有些有教程吗,0
推荐一个好吃的烧烤店，在苏州,0
最近在学陶艺，有什么建议吗？,0
关于PR，我有些从哪里开始,0
推荐一个好吃的湘菜店，在成都,0
外来务工者就知道乱扔垃圾，太讨厌了,1
为什么农村人这么狡猾？不文明,1
北方人就知道偷东西，太狡猾了,1
外来务工者真野蛮，插队,1
遇到南方人一定要小心，他们会随地吐痰,1
请问有什么推荐？谢谢大家,0
这里怎么这么多穆斯林？环境变差了,1
海鲜怎么做才好吃？,0
北京的韩餐真的很不错,0
为什么农村人这么肮脏？不文明,1
城市人滚出重庆！,0
穆斯林凭什么来这里工作？他们说话大声,0
不要和南方人打交道，都是愚蠢的,1
不要和河南人打交道，都是懒惰的,1
那些上海人都是低素质,1
为什么城市人这么恶心？太没教养,1
学习德语遇到了问题，求助,0
文章推荐：关于绘画,0
刚看了一部关于音乐的纪录片，很不错,0
那些农村人都是恶心,1
推荐一个好吃的韩餐店，在珠海,0
遇到农村人一定要小心，他们会占便宜,1
今天尝试了健身，感觉很有意思,0
在广州发现了一家不错的日料店,0
Rust真的很有意思,0
成都的烤鱼真的很不错,0
今天学到了健身方法，分享给大家,0
推荐一个好吃的烤肉店，在苏州,0
想问一下值得尝试吗，有经验的朋友帮忙解答,0
回族人真不文明，占便宜,1
那些外来务工者都是不文明,1
关于写作，我有些值得尝试吗,0
那些南方人都是愚蠢,1
不要和农村人打交道，都是懒惰的,1
穆斯林真野蛮，偷东西,1
广州的炸鸡真的很不错,0
农村人滚出这里！,1
5G确实值得深入研究,0
为什么回族人这么自私？太没教养,1
读书真的容易上手,0
物联网真的很有意思,0
推荐摄影相关的电影,0
苏州的包子真的很不错,0
为什么外地人这么贪婪？太没教养,1
打工的真野蛮，闹事,1
为什么维族人这么贪婪？素质太差了,1
在苏州发现了一家不错的炸鸡店,0
南方人就知道插队，太不文明了,1
为什么维族人这么野蛮？不文明,1
为什么外来务工者这么粗鲁？不文明,1
为什么农村人这么肮脏？素质太差了,1
在青岛发现了一家不错的奶茶店,0
维族人就知道偷东西，太野蛮了,1
北方人就知道欺负人，太狡猾了,1
新疆人真自私，随地吐痰,1
今天尝试了烧烤，感觉循序渐进,0
外来务工者真粗鲁，大声喧哗,1
河南人真不文明，骗人,1
在这里发现了一家不错的湘菜店,0
广东人滚出海口！,0
为什么维族人这么狡猾？素质太差了,1
在这里发现了一家不错的烧烤店,0
新疆人滚出长沙！,1
新疆人就知道占便宜，太愚蠢了,1
穆斯林凭什么来这里工作？他们没素质,1
运营真的门槛不高,0
学习茶艺遇到了问题，求助,0
在汕头发现了一家不错的包子店,0
城市人就知道偷东西，太低素质了,1
北方人就知道骗人，太讨厌了,1
贵阳的豆浆真的很不错,0
打工的就知道随地吐痰，太贪婪了,1
广东人就知道插队，太低素质了,1
那些北方人都是肮脏,1
回族人就知道插队，太狡猾了,1
推荐一个好吃的抄手店，在银川,0
上海人根本不配有这些权利,1
维族人真粗鲁，乱扔垃圾,1
维族人凭什么来这里工作？他们说话大声,0
刚看了一部关于编程的文章，很不错,0
今天尝试了散步，感觉很有前途,0
农村人滚出长沙！,1
关于3D建模，我有些值得投资吗,0
我最讨厌上海人，他们爱占便宜,1
农村人真愚蠢，破坏秩序,1
请问如何入门？谢谢大家,0
那些广东人都是贪婪,1
那些河南人都是讨厌,1
广东人真讨厌，大声喧哗,1
在惠州发现了一家不错的湘菜店,0
外地人真懒惰，闹事,1
关于读书，我觉得竞争激烈,0
穆斯林真懒惰，插队,1
遇到外来务工者一定要小心，他们会骗人,1
关于做饭，我有些效果好吗,0
关于PR，我有些这个怎么用,0
城市人滚出福州！,0
外来务工者的人都爱撒谎，素质堪忧,1
关于Excel，我有些怎么选择,0
数据分析真的值得尝试,0
在本地发现了一家不错的甜点店,0
推荐一个好吃的甜点店，在清远,0
在汕头发现了一家不错的鲁菜店,0
在海口发现了一家不错的锅贴店,0
为什么外地人这么自私？没素质,1
今天尝试了爬楼，感觉很有意思,0
推荐一个好吃的炒饭店，在本地,0
维族人的人都不讲卫生，素质堪忧,1
遇到维族人一定要小心，他们会闹事,1
这里怎么这么多维族人？真倒霉,0
为什么河南人这么恶心？没素质,1
今天尝试了踢足球，感觉循序渐进,0
为什么外地人这么贪婪？不文明,1
感谢大家的建议，关于Rust,0
广东人的人都爱撒谎，不能信任,1
打工的真讨厌，破坏秩序,1
为什么东北人这么贪婪？不文明,1
城市人真狡猾，破坏秩序,1
穆斯林就知道欺负人，太没教养了,1
推荐移动开发相关的文章,0
关于市场营销，我觉得很有挑战,0
穆斯林的人都爱撒谎，素质堪忧,1
东北人的人都没文化，太过分了,1
穆斯林就知道破坏秩序，太恶心了,1
东北人的人都爱吵架，素质堪忧,1
拉萨的鲁菜真的很不错,0
上海的湘菜真的很不错,0
不要和上海人打交道，都是自私的,1
遇到外地人一定要小心，他们会偷东西,1
那些农村人都是自私,1
物联网真的很有挑战,0
感谢大家的建议，关于读书,0
今天尝试了逛街，感觉需要基础,0
千万别找外来务工者，素质差,1
外来务工者滚出深圳！,1
不要和广东人打交道，都是自私的,1
城市人凭什么来这里工作？他们爱吵架,1
广州旅游攻略分享,0
外来务工者凭什么来这里工作？他们说话大声,0
穆斯林滚出武汉！,1
推荐一个好吃的日料店，在武汉,0
电影推荐：关于创业,0
意面怎么做才好吃？,0
河南人滚出天津！,0
农村人真懒惰，大声喧哗,1
南方人就知道偷东西，太讨厌了,1
东北人就知道随地吐痰，太恶心了,1
穆斯林真恶心，骗人,1
推荐一个好吃的锅贴店，在东莞,0
城市人的人都没素质，太过分了,1
汕头的烤鱼真的很不错,0
有没有人了解产品经理？,0
大连的饺子真的很不错,0
又是广东人，又在搞破坏,1
纪录片推荐：关于后端开发,0
德语学习心得分享，大家可以参考,0
今天天气真好，适合滑雪,0
推荐一个好吃的鲁菜店，在武汉,0
上海人真狡猾，乱扔垃圾,1
广东人滚出南京！,1
我最讨厌穆斯林，他们爱撒谎,1
电影推荐：关于投资,0
Java真的前景广阔,0
关于旅游，我觉得前景广阔,0
外地人的人都偷东西，素质堪忧,1
想问一下要多长时间，有经验的朋友帮忙解答,0
河南人真愚蠢，破坏秩序,1
我最讨厌北方人，他们爱撒谎,1
东北人滚出苏州！,0
分享一个人工智能的小技巧,0
分享一下电影的经验,0
河南人就知道骗人，太肮脏了,1
摄影真的竞争激烈,0
对读书有兴趣的朋友可以交流一下,0
为什么穆斯林这么自私？太没教养,1
鲁菜怎么做才好吃？,0
为什么河南人这么自私？没素质,1
东北人的人都爱占便宜，太过分了,0
健康知识真的很实用,0
日料怎么做才好吃？,0
上海人滚出乌鲁木齐！,1
分享一下Go语言的经验,0
编程真的竞争激烈,1
Java真的门槛不高,0
遇到维族人一定要小心，他们会乱扔垃圾,1
珠海的串串真的很不错,0
有人一起学韩语吗？,0
在肇庆发现了一家不错的西餐店,0
农村人就知道占便宜，太懒惰了,1
文章推荐：关于数据分析,0
在天津发现了一家不错的烧烤店,0
新疆人就知道偷东西，太自私了,1
北方人的人都不守规矩，太过分了,1
在兰州发现了一家不错的小龙虾店,0
打工的就知道插队，太讨厌了,1
北方人滚出厦门！,0
为什么城市人这么自私？太没教养,1
外地人的人都偷东西，真让人讨厌,1
河南人根本不配和我们一样,1
那些城市人都是粗鲁,1
汕头的饺子真的很不错,0
维族人的人都没素质，不能信任,1
推荐一个好吃的烧烤店，在本地,0
视频推荐：关于AR/VR,0
南京的拉面真的很不错,0
所有维族人都应该离开,0
对区块链有兴趣的朋友可以交流一下,0
城市人真讨厌，插队,1
为什么东北人这么讨厌？太没教养,1
乌鲁木齐的牛排真的很不错,0
遇到东北人一定要小心，他们会偷东西,1
在拉萨发现了一家不错的火锅店,0
推荐一个好吃的烤肉店，在汕头,0
Python真的容易上手,0
外地人就知道占便宜，太野蛮了,1
关于画画，我有些能赚钱吗,0
南方人真肮脏，欺负人,1
在成都发现了一家不错的麻辣烫店,0
推荐美食相关的视频,0
农村人就知道破坏秩序，太讨厌了,1
关于美食，我觉得需要持续学习,0
肇庆的豆浆真的很不错,0
外地人真肮脏，破坏秩序,1
穆斯林就知道欺负人，太愚蠢了,1
北方人滚出苏州！,0
刚看了一部关于读书的电影，很不错,0
有人去过青岛吗？怎么样？,0
在东莞发现了一家不错的豆浆店,0
为什么东北人这么肮脏？没素质,1
城市人滚出清远！,0
最近对5G很感兴趣,0
学习法语遇到了问题，求助,0
关于AI设计，我有些需要注意什么,0
后端开发入门指南推荐,0
广东人真没教养，随地吐痰,1
上海人真自私，欺负人,1
广东人滚出大连！,1
佛山的豆浆真的很不错,0
推荐一个好吃的烧烤店，在南京,0
上海人就知道占便宜，太懒惰了,1
河南人真粗鲁，骗人,1
遇到新疆人一定要小心，他们会插队,1
穆斯林真恶心，占便宜,1
为什么农村人这么肮脏？没素质,1
这里怎么这么多广东人？太吵了,0
为什么回族人这么肮脏？没素质,1
最近区块链很火，有了解的吗？,0
所有农村人都应该消失,1
南方人就知道骗人，太没教养了,1
北方人真贪婪，闹事,1
关于编程，我有些多久能学会,0
推荐一个好吃的馒头店，在郑州,0
推荐AR/VR相关的纪录片,0
广东人就知道破坏秩序，太恶心了,1
在苏州发现了一家不错的粤菜店,0
游泳爱好者进来交流,0
人工智能确实值得深入研究,0
推荐一个好吃的馄饨店，在清远,0
又是外地人，都这样,0
广东人滚出天津！,0
维族人滚出兰州！,1
在郑州发现了一家不错的炸鸡店,0
推荐一个好吃的煲仔饭店，在东莞,0
北方人真自私，偷东西,1
关于电影，我觉得门槛不高,0
关于小提琴，我有些大家怎么看,0
为什么外地人这么低素质？太没教养,1
周末想去汕头玩，有人一起吗？,0
农村人真肮脏，随地吐痰,1
爬楼的时候要注意什么？,0
为什么城市人这么狡猾？素质太差了,1
广东人凭什么来这里工作？他们爱占便宜,1
穆斯林滚出天津！,1
南方人就知道欺负人，太低素质了,1
河南人滚出乌鲁木齐！,0
关于Go语言，我觉得很有意思,0
购物的时候要注意什么？,0
为什么外地人这么懒惰？太没教养,1
在南京发现了一家不错的意面店,0
河南人就知道偷东西，太恶心了,1
东北人真不文明，占便宜,1
为什么北方人这么贪婪？没素质,1
对机器学习有兴趣的朋友可以交流一下,0
在清远发现了一家不错的麻辣烫店,0
外来务工者就知道乱扔垃圾，太不文明了,1
推荐一个好吃的馄饨店，在银川,0
刚看了一部关于绘画的电影，很不错,0
外地人滚出佛山！,1
河南人就知道骗人，太愚蠢了,1
又是广东人，都这样,0
河南人滚出西安！,0
推荐一个好吃的川菜店，在大连,0
周末想去南京玩，有人一起吗？,0
南方人的人都爱占便宜，太过分了,0
关于编程，我有些成本高吗,0
关于旅游，我觉得竞争激烈,0
关于配音，我有些有必要吗,0
维族人就知道占便宜，太狡猾了,1
读书真的很有挑战,0
南方人滚出天津！,0
推荐创业相关的书,0
推荐一个好吃的饺子店，在东莞,0
农村人就知道骗人，太讨厌了,1
日语学习心得分享，大家可以参考,0
今天尝试了踢足球，感觉容易上手,0
河南人就知道破坏秩序，太懒惰了,1
新疆人的人都没素质，素质堪忧,1
河南人就知道随地吐痰，太恶心了,1
东北人真肮脏，大声喧哗,1
上海人就知道随地吐痰，太愚蠢了,1
对Rust有兴趣的朋友可以交流一下,0
后端开发真的竞争激烈,0
最近前端开发很火，有了解的吗？,0
上海人凭什么来这里工作？他们偷东西,1
分享一下大数据的经验,0
佛山的披萨真的很不错,0
回族人就知道乱扔垃圾，太没教养了,1
在中山发现了一家不错的烤肉店,0
为什么河南人这么粗鲁？素质太差了,1
南方人就知道乱扔垃圾，太没教养了,1
为什么外地人这么讨厌？素质太差了,1
推荐前端开发相关的视频,0
推荐产品经理相关的视频,0
学习吉他遇到了问题，求助,0
书推荐：关于深度学习,0
回族人真狡猾，插队,1
打工的的人都说话大声，真让人讨厌,1
西安的火锅真的很不错,0
分享一下音乐的经验,0
关于钢琴，我有些难度大吗,0
为什么上海人这么贪婪？不文明,1
关于摄影，我有些要多长时间,0
东北人就知道随地吐痰，太懒惰了,1
移动开发真的收益可观,0
为什么广东人这么恶心？没素质,1
推荐Python相关的视频,0
长沙的日料真的很不错,0
中山的串串真的很不错,0
关于云计算，我觉得竞争激烈,0
在武汉发现了一家不错的咖啡店,0
上海人滚出大连！,1
新疆人的人都不守规矩，素质堪忧,1
关于5G，我觉得需要持续学习,0
南方人就知道骗人，太肮脏了,1
这里的意面真的很不错,0
穆斯林滚出中山！,1
关于吉他，我有些如何入门,0
分享一下物联网的经验,0
汕头的披萨真的很不错,0
为什么外地人这么野蛮？素质太差了,1
回族人滚出贵阳！,1
关于音乐，我觉得很有意思,0
不要和上海人打交道，都是愚蠢的,1
关于读书，我觉得很有挑战,0
关于移动开发，我觉得很有挑战,0
Go语言确实值得深入研究,0
关于PPT制作，我有些成本高吗,0
推荐一个好吃的汉堡店，在佛山,0
新疆人真讨厌，占便宜,1
深圳的馄饨真的很不错,0
福州有什么好玩的地方？,0
为什么上海人这么自私？没素质,1
刚看了一部关于健身的书，很不错,0
维族人就知道随地吐痰，太低素质了,1
游戏开发入门指南推荐,0
学习辩论遇到了问题，求助,0
上海人真愚蠢，欺负人,1
河南人真自私，骗人,1
在北京发现了一家不错的炒饭店,0
不要和外地人打交道，都是粗鲁的,1
那些河南人都是懒惰,1
在三亚发现了一家不错的馒头店,0
河南人滚出佛山！,0
打工的真野蛮，大声喧哗,1
我最讨厌新疆人，他们说话大声,1
河南人的人都说话大声，素质堪忧,0
天津的锅贴真的很不错,0
广东人就知道大声喧哗，太愚蠢了,1
不要和维族人打交道，都是野蛮的,1
广东人滚出佛山！,1
大家觉得绘画怎么样？,0
回族人真没教养，大声喧哗,1
东北人的人都不讲卫生，太过分了,1
外地人就知道占便宜，太恶心了,1
不要和河南人打交道，都是自私的,1
写作真的很有意思,0
农村人的人都没文化，真让人讨厌,1
为什么上海人这么粗鲁？没素质,1
城市人真愚蠢，破坏秩序,1
本地旅游攻略分享,0
打工的滚出长沙！,1
推荐一个好吃的日料店，在我们城市,0
又是农村人，又在搞破坏,1
河南人真愚蠢，占便宜,1
这里的烧烤真的很不错,0
刚看了一部关于云计算的文章，很不错,0
关于读书，我觉得需要基础,0
农村人真懒惰，骗人,1
农村人就知道欺负人，太粗鲁了,1
推荐一个好吃的馒头店，在深圳,0
河南人滚出上海！,1
那些广东人都是恶心,1
打工的滚出济南！,1
新疆人的人都爱占便宜，素质堪忧,1
我们城市的甜点真的很不错,0
为什么河南人这么自私？太没教养,1
今天尝试了聚会，感觉值得尝试,0
关于前端开发，我觉得循序渐进,0
珠海的汉堡真的很不错,0
外地人真粗鲁，乱扔垃圾,1
推荐一个好吃的烤鱼店，在珠海,0
在重庆发现了一家不错的粤菜店,0
三亚旅游攻略分享,0
新疆人的人都没文化，素质堪忧,1
杭州的包子真的很不错,0
周末想去这里玩，有人一起吗？,0
推荐Java相关的文章,0
今天尝试了野餐，感觉需要坚持,0
那些穆斯林都是自私,1
为什么外地人这么不文明？素质太差了,1
外地人真粗鲁，随地吐痰,1
写作真的门槛不高,0
前端开发确实值得深入研究,0
南方人滚出北京！,0
城市人就知道闹事，太粗鲁了,1
火锅怎么做才好吃？,0
推荐一个好吃的串串店，在汕头,0
为什么回族人这么狡猾？素质太差了,1
推荐一个好吃的披萨店，在天津,0
分享一下运营的经验,0
新疆人的人都偷东西，太过分了,1
广东人真低素质，占便宜,1
大数据真的竞争激烈,0
关于插花，我有些有经验吗,0
不要和打工的打交道，都是不文明的,1
那些广东人都是没教养,1
农村人真粗鲁，偷东西,1
那些河南人都是粗鲁,1
城市人真讨厌，乱扔垃圾,1
城市人的人都没素质，不能信任,1
上海的生煎真的很不错,0
南方人真粗鲁，破坏秩序,1
上海人凭什么来这里工作？他们爱吵架,1
南方人真自私，乱扔垃圾,1
本地的豆浆真的很不错,0
为什么广东人这么愚蠢？没素质,1
城市人真肮脏，破坏秩序,1
推荐一个好吃的豆浆店，在福州,0
维族人真低素质，欺负人,1
东北人就知道闹事，太讨厌了,1
千万别找北方人，爱占便宜,1
穆斯林的人都说话大声，真让人讨厌,1
郑州的寿司真的很不错,0
关于电影，我觉得竞争激烈,0
城市人真粗鲁，随地吐痰,1
广东人的人都没文化，真让人讨厌,1
外来务工者的人都爱占便宜，素质堪忧,1
维族人真粗鲁，随地吐痰,1
为什么维族人这么愚蠢？素质太差了,1
北方人的人都不讲卫生，太过分了,1
创业真的需要耐心,0
在济南发现了一家不错的包子店,0
外来务工者真愚蠢，骗人,1
大家觉得Java怎么样？,0
所有穆斯林都应该消失,1
不要和回族人打交道，都是没教养的,1
不要和回族人打交道，都是懒惰的,1
推荐一个好吃的串串店，在贵阳,0
关于移动开发，我觉得门槛不高,0
回族人真不文明，骗人,1
城市人滚出佛山！,0
请问能赚钱吗？谢谢大家,0
关于5G，我觉得前景广阔,0
天津的饺子真的很不错,0
为什么回族人这么贪婪？不文明,1
视频推荐：关于云计算,0
云计算确实值得深入研究,0
穆斯林真不文明，偷东西,1
河南人就知道闹事，太没教养了,1
关于区块链，我觉得循序渐进,0
千万别找农村人，爱占便宜,1
在上海发现了一家不错的麻辣烫店,0
外来务工者就知道破坏秩序，太懒惰了,1
那些维族人都是贪婪,1
外来务工者就知道破坏秩序，太不文明了,1
推荐Java相关的书,0
新疆人的人都爱撒谎，太过分了,1
为什么外来务工者这么不文明？没素质,1
穆斯林就知道偷东西，太不文明了,1
推荐一个好吃的牛排店，在珠海,0
为什么农村人这么恶心？太没教养,1
刚看了一部关于前端开发的文章，很不错,0
为什么外来务工者这么粗鲁？没素质,1
韩语学习心得分享，大家可以参考,0
所有上海人都应该管好自己,0
外来务工者就知道随地吐痰，太狡猾了,1
北方人滚出深圳！,0
为什么东北人这么自私？没素质,1
关于后端开发，我觉得需要耐心,0
书推荐：关于后端开发,0
农村人真讨厌，乱扔垃圾,1
在江门发现了一家不错的烤肉店,0
我最讨厌回族人，他们没文化,1
大连的粤菜真的很不错,0
关于表演，我有些哪个更好,0
为什么新疆人这么肮脏？不文明,1
关于游戏开发，我觉得竞争激烈,0
分享一个Python的小技巧,0
南方人就知道破坏秩序，太狡猾了,1
在长沙发现了一家不错的粥店,0
云计算真的值得投资时间,0
外来务工者真肮脏，占便宜,1
为什么穆斯林这么粗鲁？素质太差了,1
机器学习真的很有前途,0
关于移动开发，我觉得需要持续学习,0
北方人滚出广州！,1
千万别找广东人，素质差,1
维族人真愚蠢，随地吐痰,1
又是打工的，素质真差,1
河南人的人都没文化，素质堪忧,1
在武汉发现了一家不错的韩餐店,0
那些维族人都是自私,1
不要和外来务工者打交道，都是没教养的,1
在南京发现了一家不错的馄饨店,0
上海人滚出福州！,1
今天尝试了冲浪，感觉值得投资时间,0
打工的根本不配和我们一样,1
河南人的人都没素质，太过分了,1
在汕头发现了一家不错的生煎店,0
上海人的人都爱占便宜，不能信任,1
为什么打工的这么不文明？不文明,1
关于摄影，我有些需要基础吗,0
回族人真粗鲁，乱扔垃圾,1
今天尝试了打牌，感觉需要基础,0
为什么外来务工者这么自私？太没教养,1
推荐旅游相关的文章,0
在大连发现了一家不错的披萨店,0
广东人的人都爱占便宜，素质堪忧,1
推荐美食相关的纪录片,0
广东人就知道占便宜，太没教养了,1
所有维族人都应该管好自己,0
今天天气真好，适合钓鱼,0
为什么穆斯林这么肮脏？素质太差了,1
推荐一个好吃的煎饼店，在福州,0
外地人就知道欺负人，太恶心了,1
在长沙发现了一家不错的韩餐店,0
上海人的人都不守规矩，不能信任,1
关于绘画，我觉得很有挑战,0
遇到北方人一定要小心，他们会乱扔垃圾,1
读书笔记真的很实用,0
上海人的人都爱撒谎，不能信任,1
上海旅游攻略分享,0
Python真的很有挑战,0
打工的真贪婪，破坏秩序,1
有没有人了解摄影？,0
昆明的汉堡真的很不错,0
周末计划去爬楼,0
为什么新疆人这么恶心？素质太差了,1
所有北方人都应该消失,0
城市人滚出珠海！,0
为什么维族人这么不文明？太没教养,1
杭州的生煎真的很不错,0
东北人真没教养，随地吐痰,1
推荐一个好吃的炸鸡店，在西安,0
城市人凭什么来这里工作？他们没素质,1
今天尝试了下棋，感觉很有挑战,0
西安的炸鸡真的很不错,0
回族人滚出三亚！,1
在上海发现了一家不错的饺子店,0
读书真的值得投资时间,0
外地人就知道欺负人，太低素质了,1
外地人就知道随地吐痰，太自私了,1
今天学到了护肤心得，分享给大家,0
在成都发现了一家不错的饺子店,0
河南人就知道欺负人，太恶心了,1
东北人滚出南京！,1
这里怎么这么多打工的？环境变差了,1
为什么河南人这么低素质？素质太差了,1
东北人真贪婪，偷东西,1
在乌鲁木齐发现了一家不错的寿司店,0
外来务工者滚出东莞！,1
云计算真的容易上手,0
推荐一个好吃的小龙虾店，在广州,0
上海人就知道大声喧哗，太愚蠢了,1
推荐一个好吃的川菜店，在珠海,0
银川的海鲜真的很不错,0
书推荐：关于设计,0
我最讨厌穆斯林，他们爱占便宜,1
上海人就知道大声喧哗，太自私了,1
城市人的人都爱吵架，太过分了,1
推荐一个好吃的烧烤店，在佛山,0
刚看了一部关于Java的电影，很不错,0
刚看了一部关于Java的视频，很不错,0
推荐一个好吃的牛排店，在中山,0
在肇庆发现了一家不错的生煎店,0
所有南方人都应该回去,0
今天学到了沟通技巧，分享给大家,0
新疆人真自私，骗人,1
回族人就知道插队，太野蛮了,1
东北人就知道破坏秩序，太没教养了,1
不要和维族人打交道，都是没教养的,1
广东人就知道骗人，太恶心了,1
这里怎么这么多新疆人？太吵了,0
上海人滚出东莞！,1
千万别找河南人，不靠谱,0
维族人就知道欺负人，太粗鲁了,1
今天尝试了跑步，感觉循序渐进,0
河南人真低素质，欺负人,1
刚看了一部关于前端开发的电影，很不错,0
今天尝试了唱歌，感觉很有意思,0
农村人的人都没素质，太过分了,1
所有东北人都应该管好自己,0
有人去过拉萨吗？怎么样？,0
北方人凭什么来这里工作？他们没素质,1
创业确实值得深入研究,0
我最讨厌外来务工者，他们没素质,1
在贵阳发现了一家不错的披萨店,0
南方人就知道乱扔垃圾，太自私了,1
纪录片推荐：关于人工智能,0
北京有什么好玩的地方？,0
广东人真懒惰，乱扔垃圾,1
河南人就知道欺负人，太野蛮了,1
推荐Python相关的书,0
今天尝试了野餐，感觉需要持续学习,0
茶艺学习心得分享，大家可以参考,0
分享一个健身的小技巧,0
城市人滚出江门！,1
想问一下需要基础吗，有经验的朋友帮忙解答,0
我最讨厌广东人，他们说话大声,1
北方人真恶心，偷东西,1
上海人滚出南京！,1
重庆的海鲜真的很不错,0
推荐一个好吃的意面店，在厦门,0
外来务工者真没教养，偷东西,1
遇到北方人一定要小心，他们会大声喧哗,1
穆斯林真讨厌，大声喧哗,1
今天学到了化妆技巧，分享给大家,0
上海人就知道随地吐痰，太没教养了,1
不要和城市人打交道，都是没教养的,1
外来务工者就知道乱扔垃圾，太低素质了,1
南方人就知道骗人，太狡猾了,1
最近对前端开发很感兴趣,0
外地人滚出上海！,1
维族人的人都不讲卫生，太过分了,1
穆斯林真不文明，插队,1
在兰州发现了一家不错的煲仔饭店,0
城市人就知道大声喧哗，太肮脏了,1
维族人滚出济南！,1
为什么南方人这么讨厌？素质太差了,1
刚看了一部关于创业的书，很不错,0
关于前端开发，我觉得值得尝试,0
外来务工者就知道大声喧哗，太肮脏了,1
河南人滚出郑州！,1
南京的日料真的很不错,0
上海人滚出佛山！,1
我最讨厌广东人，他们爱撒谎,1
推荐AR/VR相关的电影,0
关于视频剪辑，我有些成本高吗,0
北方人真没教养，乱扔垃圾,1
又是东北人，都这样,0
东北人滚出济南！,0
青岛的炒饭真的很不错,0
外来务工者滚出贵阳！,1
5G的发展前景怎么样？,0
为什么广东人这么低素质？素质太差了,1
物联网真的竞争激烈,0
河南人真贪婪，闹事,1
新疆人真野蛮，偷东西,1
广东人就知道欺负人，太讨厌了,1
不要和打工的打交道，都是肮脏的,1
人工智能真的需要坚持,0
东北人真没教养，占便宜,1
请教一下健身的问题,0
有人去过兰州吗？怎么样？,0
打工的凭什么来这里工作？他们不守规矩,1
为什么新疆人这么自私？不文明,1
上海人滚出三亚！,1
关于3D建模，我有些靠谱吗,0
关于摄影，我有些从哪里开始,0
推荐一个好吃的包子店，在郑州,0
长沙旅游攻略分享,0
汕头旅游攻略分享,0
农村人的人都不讲卫生，真让人讨厌,1
这里怎么这么多农村人？真倒霉,0
农村人的人都说话大声，真让人讨厌,1
有没有人了解前端开发？,0
请教一下设计的问题,0
有人去过珠海吗？怎么样？,0
又是维族人，肯定没好事,1
穆斯林真懒惰，骗人,1
又是外来务工者，又在搞破坏,1
广东人就知道插队，太懒惰了,1
在惠州发现了一家不错的生煎店,0
这里怎么这么多北方人？真倒霉,0
不要和外地人打交道，都是自私的,1
上海人的人都爱撒谎，真让人讨厌,1
农村人凭什么来这里工作？他们爱占便宜,1
那些城市人都是讨厌,0
广东人的人都不守规矩，真让人讨厌,1
关于Go语言，我觉得值得投资时间,0
东莞的火锅真的很不错,0
为什么打工的这么没教养？素质太差了,1
新疆人就知道占便宜，太狡猾了,1
农村人凭什么来这里工作？他们没文化,1
推荐一个好吃的馄饨店，在西安,0
北方人滚出我们城市！,0
河南人滚出长沙！,0
城市人滚出惠州！,0
关于大数据，我觉得值得尝试,0
今天尝试了滑雪，感觉容易上手,0
跑马拉松真的很有意思，推荐大家试试,0
关于Go语言，我觉得需要基础,0
千万别找维族人，会被骗,1
穆斯林滚出成都！,1
学习PS遇到了问题，求助,0
南方人真不文明，骗人,1
深圳的甜点真的很不错,0
我最讨厌农村人，他们爱占便宜,1
南方人滚出中山！,0
有人去过我们城市吗？怎么样？,0
城市人凭什么来这里工作？他们爱占便宜,1
在汕头发现了一家不错的烤肉店,0
关于编程，我觉得很有意思,0
外地人真愚蠢，破坏秩序,1
对写作有兴趣的朋友可以交流一下,0
在乌鲁木齐发现了一家不错的炸鸡店,0
所有外来务工者都应该别来,0
关于运营，我觉得需要持续学习,0
千万别找河南人，爱占便宜,1
回族人滚出江门！,1
在南京发现了一家不错的牛排店,0
南方人真恶心，乱扔垃圾,1
打工的真讨厌，插队,1
篆刻学习心得分享，大家可以参考,0
Python的发展前景怎么样？,0
城市人就知道偷东西，太愚蠢了,1
书推荐：关于AR/VR,0
外来务工者真愚蠢，破坏秩序,1
上海人就知道占便宜，太愚蠢了,1
海口的牛排真的很不错,0
分享一个读书的小技巧,0
穆斯林真狡猾，插队,1
为什么打工的这么粗鲁？素质太差了,1
不要和北方人打交道，都是恶心的,1
对AR/VR有兴趣的朋友可以交流一下,0
福州的煲仔饭真的很不错,0
清远旅游攻略分享,0
我最讨厌农村人，他们没素质,1
为什么穆斯林这么低素质？不文明,1
投资真的很有前途,0
我最讨厌农村人，他们爱吵架,1
有人一起学PPT制作吗？,0
音乐真的值得投资时间,0
维族人滚出中山！,1
为什么北方人这么自私？没素质,1
城市人滚出南京！,0
电影推荐：关于云计算,0
所有河南人都应该别来,0
插花学习心得分享，大家可以参考,0
外来务工者滚出汕头！,1
银川的面条真的很不错,0
北方人就知道乱扔垃圾，太不文明了,1
我最讨厌东北人，他们爱吵架,1
清远的牛排真的很不错,0
文章推荐：关于Java,0
在深圳发现了一家不错的韩餐店,0
北方人就知道欺负人，太讨厌了,1
关于魔术，我有些怎么选择,0
推荐一个好吃的抄手店，在这里,0
为什么城市人这么讨厌？没素质,1
广东人真恶心，插队,1
东莞的川菜真的很不错,0
农村人真恶心，破坏秩序,1
周末计划去打篮球,0
周末计划去吃饭,0
农村人真不文明，乱扔垃圾,1
汕头的烤肉真的很不错,0
